id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
47514987,"Glamorous Luxury Apartment, Near T",319015619,Mitchel,,Jamaica Plain,42.30618,-71.10588,Entire home/apt,370,10,16,2021-06-21,6.67,3,353
47536459,"Modern Condo great views 1 min walk to MBTA, HOT!!",39266840,Maria & Kevin,,Dorchester,42.30043,-71.06091,Entire home/apt,508,2,11,2021-07-11,2.26,7,330
47547977,Incredible apartment home | 1 BR in Boston,359229620,Carolyn,,Downtown,42.35389,-71.05299,Entire home/apt,248,91,0,,,70,365
47552676,1 Bedroom in heart of Back Bay (July 11 - Aug 31),17320199,Shalabh,,Back Bay,42.35328,-71.07541,Entire home/apt,106,91,0,,,1,19
47565016,Modern apartment,161625859,Michelle,,Brighton,42.35489,-71.16755,Private room,96,91,0,,,1,365
47567526,Spacious & Sun Drenched 3 Bedroom - Pet Friendly!,21748373,Lauren,,Dorchester,42.2794,-71.06794,Entire home/apt,85,91,1,2021-05-16,0.52,1,5
47576607,Charming Back Bay Studio with W/D in Floor & Rooftop by Blueground (BOS 331),107434423,Blueground,,Back Bay,42.350655,-71.077385,Entire home/apt,177,32,0,,,129,229
47709957,"Charming Charlestown 1BR w/ W/D, Roof Patio, Doorman, by Blueground (BOS 334)",107434423,Blueground,,Charlestown,42.381264,-71.061592,Entire home/apt,181,32,0,,,129,306
47770530,Renovated 2BR | 1.5BA on Charles St,9410008,Jason,,Beacon Hill,42.35885,-71.07033,Entire home/apt,524,10,11,2021-06-22,5.32,19,122
47771524,AMAZING 2BR MINS  FROM HARVARD,381923833,Courtney,,Allston,42.35314,-71.13844,Entire home/apt,199,1,3,2021-03-20,0.53,1,0
47775251,Cosy Room in Back Bay and Beacon Hill (MGH/Tufts),258974203,Sophia,,Beacon Hill,42.35638,-71.07139,Private room,127,29,1,2021-06-12,1,2,295
47781186,Luxury Condo in Boston w/ backyard & parking,14737333,Kathleen,,East Boston,42.38331,-71.01683,Entire home/apt,125,2,14,2021-07-08,6.77,1,80
47786467,"Entire place  4, 2BR 2baths near T in JP fst WiFi",49565531,Maria,,Jamaica Plain,42.31929,-71.1061,Entire home/apt,280,3,0,,,3,66
47812533,"Smart Downtown 1BR with W/D in-unit, nr. North Station by Blueground (BOS214)",107434423,Blueground,,Downtown,42.360851,-71.056625,Entire home/apt,164,32,0,,,129,344
47830473,Renovated Studio Apartment in South Boston!!!,153174412,Scott,,South Boston,42.33571,-71.04398,Entire home/apt,1995,91,0,,,1,365
47867613,Mins to Seaport/Downtown. Pvt bath & Entrance,237078658,Lindsay,,South Boston,42.33716,-71.03812,Entire home/apt,79,1,34,2021-07-11,6.11,1,266
47873448,*East Boston Entire House 4-Bedrooms 1-1/2 baths*,72934437,Rafael,,East Boston,42.37877,-71.0311,Entire home/apt,300,3,10,2021-07-06,2.59,1,143
47878202,Cosy Space in Back Bay and Beacon Hill (MGH/Tufts),385944963,Rita,,Beacon Hill,42.35604,-71.07123,Private room,133,29,0,,,1,339
47890883,Swanky unit nr. Everything/Restaurants/T/Downtown,386040727,Evans,,Dorchester,42.28626,-71.04232,Entire home/apt,126,1,25,2021-07-08,5.36,1,57
47907306,Double Bed  at The Verb Hotel with Outdoor Pool,371148657,Jeffrey,,Fenway,42.34593,-71.09789,Private room,146,1,10,2021-04-27,1.81,11,61
47907508,King Bed at The Verb Hotel next to Fenway Park,371148657,Jeffrey,,Fenway,42.34519,-71.09604,Private room,216,1,7,2021-03-23,1.29,11,67
47907616,King Bed  at The Verb Hotel with Outdoor Pool,371148657,Jeffrey,,Fenway,42.34429,-71.09735,Private room,193,1,11,2021-07-05,8.05,11,60
47928086,Luxury Boston Apartment JJ,158837906,Hesham,,Jamaica Plain,42.32807,-71.11244,Entire home/apt,550,1,0,,,12,365
47952948,Whole Apartment | Patio | Full-Kitchen..,43217109,Javier,,South End,42.33635,-71.07506,Entire home/apt,173,1,16,2021-07-03,4.21,4,281
47953387,Pet-Friendly 2BR in Boston Near Beach & Parks,48005494,Zeus,,East Boston,42.38261,-71.02243,Entire home/apt,163,31,0,,,16,300
47954520,Cozy studio in Bay Village near Public Garden,12788484,Pauline,,Downtown,42.3504,-71.06996,Entire home/apt,149,4,11,2021-06-20,9.71,1,0
47955017,Luxury 2BR + 100 Walkscore | Theatre District | Evonify,212359760,Evonify,,Downtown,42.35082,-71.06358,Entire home/apt,248,1,2,2021-06-03,0.97,37,237
47987715,Historic Beacon Hill Renovated 1BR Apt.,20857768,Compass,,Downtown,42.35822,-71.06137,Entire home/apt,200,9,1,2021-06-05,0.79,6,75
47999268,Large furnished one bedroom Brighton unit,79330208,Rahul,,Brighton,42.33873,-71.15151,Entire home/apt,75,91,0,,,1,90
48000343,Center of Boston Studio Pet Friendly | Laundry,382451810,Albert,,Downtown,42.35593,-71.05837,Entire home/apt,190,1,15,2021-06-13,3.24,22,159
48000570,Prime Boston Fidi L-Shaped Studio Fast Wifi,382451810,Albert,,Downtown,42.35406,-71.05973,Entire home/apt,180,1,36,2021-07-07,14.79,22,113
48001395,Large 3.5 BR|2 BA Penthouse Duplex,9410008,Jason,,Beacon Hill,42.36078,-71.07208,Entire home/apt,750,5,11,2021-06-09,5.69,19,82
48001583,Luxury 4BR | 2.5BA Back Bay Duplex,9410008,Jason,,Back Bay,42.35095,-71.08838,Entire home/apt,736,5,15,2021-06-17,15,19,63
48001788,3BR / 2BA + Prvt Deck in Back Bay,9410008,Jason,,Back Bay,42.34789,-71.08297,Entire home/apt,721,5,8,2021-06-26,5.22,19,71
48001906,North End Efficient 3 BR | 1 BA in Little Italy,9410008,Jason,,North End,42.36716,-71.05499,Entire home/apt,323,10,10,2021-06-13,2.13,19,56
48005310,(PR3) Clean and Comfortable Studio,331225367,Boston Strong,,Back Bay,42.34943,-71.08651,Entire home/apt,182,1,20,2021-06-11,3.87,7,37
48006624,"(PR2) Spacious Patio, Cozy Studio!",331225367,Boston Strong,,Back Bay,42.34954,-71.08621,Entire home/apt,275,1,9,2021-06-27,4.66,7,23
48007558,Efficiency 2bd Apt Mins to Airport/T/DWTN/Casino,271849582,Henry,,East Boston,42.38204,-71.02865,Entire home/apt,148,2,4,2021-06-15,0.81,3,365
48013642,Furnished Studio by Thatch | Highland Ave,814298,Thatch,,Roxbury,42.32923,-71.09184,Entire home/apt,75,60,0,,,96,105
48014534,Cozy Studio + Train | Theatre District | Evonify,212359760,Evonify,,Downtown,42.35168,-71.06503,Entire home/apt,130,1,8,2021-06-21,1.78,37,265
48014877,Beautiful Studio | Theatre District | Evonify,212359760,Evonify,,Downtown,42.35312,-71.06303,Entire home/apt,159,1,17,2021-07-07,12.14,37,286
48014985,Gorgeous 1BR + View | Theatre District | Evonify,212359760,Evonify,,Downtown,42.35314,-71.063,Entire home/apt,193,1,20,2021-07-05,4.26,37,299
48015070,Beautiful 2BR Split | Theatre District | Evonify,212359760,Evonify,,Downtown,42.35095,-71.06374,Entire home/apt,189,1,17,2021-07-05,3.57,37,306
48015562,Cozy Studio + Train | Theatre District | Evonify,212359760,Evonify,,Downtown,42.35173,-71.06334,Entire home/apt,128,1,6,2021-05-22,1.26,37,325
48015728,Cozy Studio + Train | Theatre District | Evonify,212359760,Evonify,,Downtown,42.35276,-71.06342,Entire home/apt,115,1,26,2021-06-24,6.61,37,272
48015810,Luxury 2BR Near Train | Theatre District | Evonify,212359760,Evonify,,Downtown,42.35338,-71.0634,Entire home/apt,238,1,21,2021-07-01,4.47,37,237
48015886,Luxury 2BR Near Train | Theatre District | Evonify,212359760,Evonify,,Downtown,42.35155,-71.06478,Entire home/apt,248,1,11,2021-06-13,2.43,37,286
48015985,Modern 1BR Near Train | Downtown | Evonify,212359760,Evonify,,Downtown,42.35306,-71.0634,Entire home/apt,163,1,8,2021-05-03,2.09,37,341
48016061,Stylish 1BR Near Train | Downtown | Evonify,212359760,Evonify,,Downtown,42.35298,-71.06308,Entire home/apt,263,1,7,2021-05-24,1.75,37,322
48016221,A Beacon Hill Favorite! Private Entrance!,21184200,AirbnbQueen,,Beacon Hill,42.35872,-71.06798,Entire home/apt,175,1,7,2021-06-13,2.31,31,59
48016238,Luxury 2BR | SoWa Southend | Evonify,212359760,Evonify,,South End,42.33774,-71.06984,Entire home/apt,222,1,3,2021-05-04,0.61,37,224
48016324,Luxury 2BR | SoWa Southend | Evonify,212359760,Evonify,,South End,42.33804,-71.06778,Entire home/apt,222,1,13,2021-05-17,2.55,37,272
48018582,"GROUPS  Little Italy, North End, Boston",3637081,Jason Or Jose,,North End,42.36523,-71.05452,Entire home/apt,795,1,0,,,7,142
48026370,(D5) Deco Back Bay Studio,260643536,Together We,,Back Bay,42.35366,-71.07815,Entire home/apt,179,1,16,2021-06-28,5.93,1,150
48026506,Beautiful Huge Studio | Theatre District | Evonify,212359760,Evonify,,Downtown,42.35342,-71.06379,Entire home/apt,144,1,26,2021-07-08,6.67,37,297
48026708,Stylish 1BR Near Train | Downtown Boston | Evonify,212359760,Evonify,,Downtown,42.35334,-71.06376,Entire home/apt,208,1,17,2021-06-23,8.95,37,347
48026912,Modern 2BR Near Subway | Downtown Boston | Evonify,212359760,Evonify,,Downtown,42.35129,-71.06364,Entire home/apt,238,1,6,2021-07-02,3.16,37,308
48027053,Modern 2BR Near Train | Downtown Boston | Evonify,212359760,Evonify,,Downtown,42.3514,-71.06315,Entire home/apt,235,1,4,2021-05-11,1.20,37,317
48027058,(D8) Sophisticated studio in Heart of Back Bay!,21184200,AirbnbQueen,,Back Bay,42.35208,-71.07825,Entire home/apt,199,1,9,2021-06-27,2.70,31,156
48027264,Sparkling New 2BR / 2BA in Back Bay,9410008,Jason,,Back Bay,42.3482,-71.08326,Entire home/apt,765,10,10,2021-06-27,2.29,19,71
48027391,Beautiful 2BR Near Subway | Downtown | Evonify,212359760,Evonify,,Downtown,42.35313,-71.06378,Entire home/apt,184,1,3,2021-06-29,2.00,37,320
48027607,Beautiful Huge Studio | Theatre District | Evonify,212359760,Evonify,,Downtown,42.35323,-71.0631,Entire home/apt,145,1,1,2021-05-24,0.60,37,314
48027808,North End 1 BR with Common Roof Deck,9410008,Jason,,North End,42.3678,-71.05456,Entire home/apt,215,10,11,2021-06-28,2.20,19,51
48028412,N3-Private Bedroom Allston-Brighton Clean & Safe,190891355,Abdurrahman,,Allston,42.35951,-71.13123,Private room,74,1,1,2021-03-21,0.26,2,95
48030134,Modern/Luxury | Steps from Zoo & Golf Course,370733465,Diana,,Roxbury,42.29916,-71.08675,Entire home/apt,282,2,14,2021-07-11,4.94,1,113
48040052,N2-Private Bedroom -Allston-Brighton- Clean & Safe,190891355,Abdurrahman,,Allston,42.36,-71.13066,Private room,59,1,6,2021-06-30,1.20,2,81
48045698,Bright Bedroom in Beautiful Apartment,60638551,Noemi,,South End,42.34093,-71.06897,Private room,1700,91,0,,,1,0
48080487,North End 1 BR Gem in Little Italy,9410008,Jason,,North End,42.36319,-71.05127,Entire home/apt,209,10,9,2021-05-31,2.25,19,56
48080557,Modern 2BR + 100 Walkscore | Downtown | Evonify,212359760,Evonify,,Downtown,42.35294,-71.06321,Entire home/apt,192,1,15,2021-07-10,3.85,37,292
48080614,Fabulous North End 3 BR | 1.5 BA in Little Italy,9410008,Jason,,North End,42.36742,-71.05249,Entire home/apt,350,10,8,2021-06-20,1.98,19,71
48091769,Luxury 2BR | SoWa Southend | Evonify,212359760,Evonify,,South End,42.33642,-71.06974,Entire home/apt,222,1,22,2021-05-30,6.88,37,224
48092931,North End 2-Bed Apartment with Laundry in Unit,275849638,Steven,,North End,42.3651,-71.05109,Entire home/apt,291,1,9,2021-06-27,9,31,186
48093039,Brownstone Beauty near Fenway Park and Longwood,275849638,Steven,,Fenway,42.34878,-71.09479,Entire home/apt,446,1,21,2021-07-05,7.00,31,124
48093229,Bi-Level Fenway Home w/ Roofdeck & Laundry in Unit,275849638,Steven,,Fenway,42.34964,-71.09285,Entire home/apt,532,2,11,2021-07-02,5.08,31,265
48103324,Exceptional 2b/2ba Loft | Downtown Financial Dist,275849638,Steven,,Downtown,42.35692,-71.0539,Entire home/apt,374,1,16,2021-07-05,4.21,31,181
48103622,Fully Furnished 2br/2ba Loft in Downtown Boston,275849638,Steven,,Downtown,42.35722,-71.05512,Entire home/apt,319,1,20,2021-07-05,10.17,31,187
48103833,Designer Inspired | Keyless Entry | Financial Dist,275849638,Steven,,Downtown,42.3583,-71.05323,Entire home/apt,334,2,25,2021-07-06,25,31,170
48107199,345 Harrison,368944610,Carolyn,,South End,42.34518,-71.06511,Entire home/apt,239,92,0,,,13,365
48107926,"Modern South Boston 1BR w/ Gym, W/D by Seaport & Lawn on D by Blueground (BOS335)",107434423,Blueground,,South Boston,42.341137,-71.049583,Entire home/apt,247,32,0,,,129,254
48107941,"Modern South Boston 1BR w/ Gym, W/D by Seaport & Lawn on D by Blueground (BOS336)",107434423,Blueground,,South Boston,42.341137,-71.049583,Entire home/apt,256,32,0,,,129,254
48107968,"Charming 1BR Steps from Longwood Medical Center, the T, Multiple Schools (BOS341)",107434423,Blueground,,Mission Hill,42.334736,-71.10186,Entire home/apt,310,32,0,,,129,343
48110114,Luxury Boston Apartment seaport & downtown,158837906,Hesham,,South Boston Waterfront,42.3488,-71.04564,Entire home/apt,550,1,2,2021-04-03,0.41,12,350
48110328,Convenient Private Room in Boston Townhouse,103220645,Zachariah,,Jamaica Plain,42.29562,-71.11591,Private room,34,29,1,2021-06-30,1,2,33
48113830,"Convenient, Fenway 2BR w/ Doorman + W/D near Green Line by Blueground",107434423,Blueground,,Fenway,42.343636,-71.09697,Entire home/apt,200,32,0,,,129,8
48120609,"Cozy Room Near Harvard, MIT, BU & prime diners (G)",37035419,Wendy,,Allston,42.35866,-71.13006,Private room,70,91,0,,,5,212
48122230,Large 2 BR|2 BA + Patio in Back Bay,9410008,Jason,,Back Bay,42.3483,-71.08958,Entire home/apt,425,10,11,2021-06-27,2.64,19,108
48131435,3 Bdrm 2BA Apt Quiet Spotless Parking Top Location,66257167,Victoria,,Bay Village,42.34901,-71.0666,Entire home/apt,415,2,18,2021-07-10,9.15,3,40
48132129,(S3) NEW!! suite in Downtown Boston!,21184200,AirbnbQueen,,Downtown,42.3585,-71.05342,Entire home/apt,325,2,12,2021-05-31,4.62,31,2
48149056,"*Beautiful near universit hospital, DT, fast WiFi",49565531,Maria,,Jamaica Plain,42.32098,-71.10482,Entire home/apt,129,3,11,2021-07-07,2.68,3,94
48173950,"New, stylish 2 Bdrm apt patio & parking. Sleeps 5",388634902,Jason,,Hyde Park,42.26353,-71.12697,Entire home/apt,208,2,8,2021-06-27,8,1,171
48178730,100 Pier 4,368944610,Carolyn,,South Boston Waterfront,42.35134,-71.04372,Entire home/apt,311,92,0,,,13,365
48198435,A place of your own | 1BR in Boston,359229620,Carolyn,,East Boston,42.37101,-71.04377,Entire home/apt,208,91,0,,,70,365
48206409,Historic Beacon Hill 1BR Apt w/ doorman,20857768,Compass,,Downtown,42.35865,-71.06245,Entire home/apt,191,9,4,2021-04-10,1.43,6,44
48210616,Spacious Suite in a quiet Boston neighborhood.,357698265,Natalie,,Brighton,42.34388,-71.15633,Private room,109,1,7,2021-07-05,5.68,7,61
48210680,New Renovated 1 Bed Nr Franklin Park Free Parking,5618949,Alan,,Dorchester,42.30019,-71.08438,Entire home/apt,179,3,1,2021-03-16,0.25,5,90
48211443,"Cozy, Private Rm w/ 40"" SmartTV, Mini Frig, Qn Bed",278520291,Glen,,Mattapan,42.26745,-71.09751,Private room,45,1,3,2021-04-24,0.88,3,312
48228283,"Last Minute Specials! Downtown Boston Studio, Book Now! 401",316148588,TemplePlace,,Downtown,42.35624,-71.06138,Entire home/apt,97,2,4,2021-06-20,1.15,6,163
48231177,508 Stylish Studio in Downtown Boston!,316148588,TemplePlace,,Downtown,42.35418,-71.06267,Entire home/apt,100,2,9,2021-06-27,2.43,6,133
48243795,Cozy Double Room in a quiet Boston neighborhood,357698265,Natalie,,Brighton,42.34524,-71.15449,Private room,90,1,10,2021-07-05,6.00,7,149
48244238,Cape Cod style bedroom in a quiet Boston area,357698265,Natalie,,Brighton,42.34308,-71.15622,Private room,99,3,2,2021-06-01,0.59,7,166
48246588,2BD Apt in Brighton (short term rental available),1770603,Lucy,,Brighton,42.3402,-71.14884,Entire home/apt,115,30,1,2021-05-31,0.70,1,319
48246655,404 Book Now - Last Minute Monthly Discounts,316148588,TemplePlace,,Downtown,42.35445,-71.06108,Entire home/apt,103,2,2,2021-06-21,0.85,6,302
48246976,408 Downtown Dream. Perfect For Doctors/Nurses,316148588,TemplePlace,,Downtown,42.35407,-71.06119,Entire home/apt,103,2,2,2021-06-08,1.09,6,330
48247242,505 - Affordable Stay in Boston -  Close To Tufts/BMC!,316148588,TemplePlace,,Downtown,42.35387,-71.06283,Entire home/apt,102,2,3,2021-05-18,0.80,6,324
48248044,506 Perfect Studio in Downtown Boston!,316148588,TemplePlace,,Downtown,42.3562,-71.06135,Entire home/apt,155,2,7,2021-07-01,3.09,6,154
48253593,"Upscale Private Room w/ Bath, steps to Green Line",2356643,MyBostonTrip,,Brighton,42.3415,-71.15151,Private room,94,15,0,,,35,41
48254184,Large Private Room with Shared Bathroom,2356643,MyBostonTrip,,Brighton,42.33915,-71.15127,Private room,57,15,0,,,35,1
48266649,Spacious private bedroom available for 5/15,276631499,Alexa,,Mission Hill,42.33322,-71.10628,Private room,1300,100,0,,,1,359
48282351,Renovated One Bedroom in Back Bay,9410008,Jason,,Back Bay,42.3509,-71.08919,Entire home/apt,258,10,9,2021-06-26,2.73,19,121
48285608,"Large Loft Like Condo, Downton Boston, 2+ Bedrooms",388391823,Elliott And Layla,,Downtown,42.35429,-71.06118,Entire home/apt,469,3,5,2021-06-19,1.32,1,76
48294537,345 Harrison,368944610,Carolyn,,South End,42.34518,-71.06511,Entire home/apt,258,92,0,,,13,365
48297633,North End 1 BR in Little Italy,9410008,Jason,,North End,42.36634,-71.05613,Entire home/apt,230,10,6,2021-06-27,1.34,19,70
48300526,RM #1 🏡 Next to Blu lLine! 5 min from Airport!,90558392,Cecilia,,East Boston,42.3817,-71.02172,Private room,85,1,1,2021-06-28,1,2,48
48300619,PR-BR#3🐾 5 min from Airport! Next to Blue Line!!,90558392,Cecilia,,East Boston,42.37962,-71.02314,Private room,85,1,1,2021-06-27,1,2,48
48302971,"(C42) Great Back Bay location, 1 bed, cozy & cute!",21184200,AirbnbQueen,,Back Bay,42.34882,-71.0887,Entire home/apt,260,1,2,2021-06-27,0.81,31,168
48310056,Beautiful 3-Bedroom Apartment - Jamaica Plain,76328967,Juan,,Jamaica Plain,42.3108,-71.1014,Entire home/apt,115,30,0,,,3,159
48315640,Spacious Luxury Renovation | near T,333704771,Melanie,,Dorchester,42.31803,-71.06058,Entire home/apt,916,10,0,,,2,308
48329192,Spacious Luxury Renovation | near T,279124542,Angela,,Jamaica Plain,42.29321,-71.11727,Entire home/apt,748,10,3,2021-06-13,0.80,5,337
48329199,Modern Luxury Renovation | near T,279124542,Angela,,Jamaica Plain,42.29296,-71.11608,Entire home/apt,507,10,8,2021-05-23,2.31,5,351
48349069,Pvt. Bedroom + Bath | Co-living | JFK MBTA 843 #1,814298,Thatch,,Dorchester,42.32108,-71.05458,Private room,58,30,0,,,96,72
48357656,Large 1+Bed! Newly restored condo in Charlestown!,25610777,Jennifer,,Charlestown,42.38099,-71.07038,Entire home/apt,266,4,2,2021-07-10,2,1,129
48358103,100 Pier 4,368944610,Carolyn,,South Boston Waterfront,42.35134,-71.04372,Entire home/apt,329,92,0,,,13,365
48364663,Keyless Entry 3 Bedroom in Historic Mission Hill,119007535,Kenneth,,Mission Hill,42.32982,-71.09757,Entire home/apt,178,2,20,2021-07-08,20,2,78
48365518,Pvt. Bedroom | Co-living Thatch | JFK MBTA 843 #2,814298,Thatch,,Dorchester,42.32144,-71.0534,Private room,55,30,0,,,96,96
48378476,views from the top of mt bowdoin,19135773,Paul,,Dorchester,42.30194,-71.07556,Entire home/apt,80,29,0,,,1,261
48394518,A Historic Brownstone with Modern Amenities,72298155,Rebecca,,Roxbury,42.33025,-71.09456,Entire home/apt,129,1,17,2021-07-05,3.98,2,274
48394920,Pvt. Floor | Co-Live by Thatch | 33 #1G,814298,Thatch,,Roxbury,42.32869,-71.09208,Private room,63,30,0,,,96,15
48399405,Stunning Boston 1 Bedroom with Keyless Entry,119007535,Kenneth,,Mission Hill,42.33168,-71.09796,Entire home/apt,119,2,16,2021-07-05,16,2,85
48403559,Sublet - 1 bedroom in a 3 b 1 ba Brighton Apt,151308976,Emma,,Brighton,42.35465,-71.15788,Private room,883,120,0,,,1,179
48414585,Room for traveling professionals/grad students,4545696,Samara,,Jamaica Plain,42.31154,-71.12985,Private room,33,29,0,,,1,40
48423808,Historic Beacon Hill 1BR Apt w/ doorman,20857768,Compass,,Dorchester,42.30401,-71.07127,Entire home/apt,182,9,1,2021-04-04,0.30,6,96
48439840,Financial District Luxury Loft - Newly Refreshed,275849638,Steven,,Downtown,42.35893,-71.05395,Entire home/apt,169,1,20,2021-06-29,6.32,31,124
48450883,Brand New 1 BR | 1 BA on Charles St,9410008,Jason,,Beacon Hill,42.35979,-71.07008,Entire home/apt,221,10,13,2021-06-27,3.42,19,0
48454886,"Dapper Back Bay 2BR, Steps from Newbury St. and Esplanade by Blueground",107434423,Blueground,,Back Bay,42.350513,-71.089844,Entire home/apt,386,32,0,,,129,341
48464723,Beautiful Luxury Renovation | near T,333704771,Melanie,,Dorchester,42.31643,-71.06096,Entire home/apt,568,30,0,,,2,300
